,city,date,fare,ride_id,driver_count,type
2182,West Kimmouth,2019-03-16 18:10,35.36,6760000000000.0,4,Suburban
2183,West Kimmouth,2019-02-06 0:42,13.59,8840000000000.0,4,Suburban
2184,West Kimmouth,2019-03-07 22:30,29.43,7680000000000.0,4,Suburban
2185,West Kimmouth,2019-01-17 9:19,24.22,8380000000000.0,4,Suburban
2186,West Kimmouth,2019-04-05 11:36,28.07,3870000000000.0,4,Suburban
2187,West Kimmouth,2019-04-15 19:22,27.16,8180000000000.0,4,Suburban
2188,West Kimmouth,2019-05-01 9:07,23.69,1250000000000.0,4,Suburban
2189,West Kimmouth,2019-03-09 2:23,35.3,5040000000000.0,4,Suburban
2190,West Kimmouth,2019-03-29 4:50,34.84,1770000000000.0,4,Suburban
2191,West Kimmouth,2019-01-09 19:41,19.77,684000000000.0,4,Suburban
2192,West Kimmouth,2019-02-10 23:43,23.35,6120000000000.0,4,Suburban
2193,West Kimmouth,2019-03-24 21:04,49.96,5950000000000.0,4,Suburban
2194,West Kimmouth,2019-02-02 19:04,36.71,6550000000000.0,4,Suburban
2195,West Kimmouth,2019-04-29 2:04,31.59,8390000000000.0,4,Suburban
2196,West Kimmouth,2019-02-18 11:53,49.38,1630000000000.0,4,Suburban
2197,West Kimmouth,2019-03-05 22:04,48.2,321833677.0,4,Suburban
2198,West Kimmouth,2019-03-13 14:50,18.72,9390000000000.0,4,Suburban
2199,Mezachester,2019-03-25 12:57,21.89,2290000000000.0,14,Suburban
2200,Mezachester,2019-01-22 0:59,40.67,1960000000000.0,14,Suburban
2201,Mezachester,2019-03-18 2:32,40.81,9430000000000.0,14,Suburban
2202,Mezachester,2019-04-26 3:30,30.75,3180000000000.0,14,Suburban
2203,Mezachester,2019-01-06 2:08,39.83,8420000000000.0,14,Suburban
2204,Mezachester,2019-04-29 16:20,28.43,7290000000000.0,14,Suburban
2205,Mezachester,2019-04-01 0:02,24.4,8960000000000.0,14,Suburban
2206,Mezachester,2019-02-16 17:34,29.25,9840000000000.0,14,Suburban
2207,Mezachester,2019-01-13 15:21,23.83,5270000000000.0,14,Suburban
2208,Mezachester,2019-01-02 16:22,47.07,8990000000000.0,14,Suburban
2209,Mezachester,2019-02-13 9:16,38.55,8130000000000.0,14,Suburban
2210,Mezachester,2019-04-19 9:25,17.51,1730000000000.0,14,Suburban
2211,Mezachester,2019-02-17 13:16,34.17,1420000000000.0,14,Suburban
2212,Mezachester,2019-04-14 2:15,15.17,8120000000000.0,14,Suburban
2213,Mezachester,2019-05-07 15:34,44.87,6590000000000.0,14,Suburban
2214,Mezachester,2019-01-15 4:53,16.6,3360000000000.0,14,Suburban
2215,Mezachester,2019-04-19 19:05,29.12,8890000000000.0,14,Suburban
2216,Davidfurt,2019-01-05 13:42,31.48,1950000000000.0,23,Suburban
2217,Davidfurt,2019-01-17 17:58,28.28,6650000000000.0,23,Suburban
2218,Davidfurt,2019-03-26 4:20,28.69,5100000000000.0,23,Suburban
2219,Davidfurt,2019-03-15 5:02,48.34,2410000000000.0,23,Suburban
2220,Davidfurt,2019-02-03 13:58,33.84,7160000000000.0,23,Suburban
2221,Davidfurt,2019-02-20 1:41,46.67,2880000000000.0,23,Suburban
2222,Davidfurt,2019-04-06 15:38,17.99,8580000000000.0,23,Suburban
2223,Davidfurt,2019-04-27 23:52,45.98,5460000000000.0,23,Suburban
2224,Davidfurt,2019-02-12 10:07,49.55,3640000000000.0,23,Suburban
2225,Davidfurt,2019-02-18 7:04,17.06,2080000000000.0,23,Suburban
2226,Davidfurt,2019-02-01 4:21,20.44,186000000000.0,23,Suburban
2227,Davidfurt,2019-02-03 3:14,40.18,8120000000000.0,23,Suburban
2228,Davidfurt,2019-04-18 15:43,47.3,8290000000000.0,23,Suburban
2229,Davidfurt,2019-04-03 17:52,21.29,3930000000000.0,23,Suburban
2230,Davidfurt,2019-05-07 14:38,13.05,113000000000.0,23,Suburban
2231,Davidfurt,2019-02-05 18:23,27.55,6570000000000.0,23,Suburban
2232,Davidfurt,2019-03-09 23:07,26.24,4650000000000.0,23,Suburban
2233,East Danielview,2019-02-25 3:54,26.33,514000000000.0,22,Suburban
2234,East Danielview,2019-04-19 10:36,28.28,149000000000.0,22,Suburban
2235,East Danielview,2019-04-07 6:31,18.98,6290000000000.0,22,Suburban
2236,East Danielview,2019-03-02 2:47,14.32,2110000000000.0,22,Suburban
2237,East Danielview,2019-05-03 18:09,48.24,3330000000000.0,22,Suburban
2238,East Danielview,2019-02-28 20:26,42.71,2320000000000.0,22,Suburban
2239,East Danielview,2019-02-19 4:44,31.72,7450000000000.0,22,Suburban
2240,East Danielview,2019-01-15 3:55,21.97,232000000000.0,22,Suburban
2241,East Danielview,2019-05-02 19:46,19.41,8120000000000.0,22,Suburban
2242,East Danielview,2019-02-14 20:03,20.26,7530000000000.0,22,Suburban
2243,East Danielview,2019-05-04 2:14,40.02,3640000000000.0,22,Suburban
2244,East Danielview,2019-04-16 21:06,42.94,7300000000000.0,22,Suburban
2245,East Danielview,2019-03-04 4:10,17.89,7640000000000.0,22,Suburban
2246,East Danielview,2019-04-26 8:14,40.76,2970000000000.0,22,Suburban
2247,East Danielview,2019-02-04 11:01,38.38,2530000000000.0,22,Suburban
2248,East Danielview,2019-03-27 16:22,36.0,1410000000000.0,22,Suburban
2249,East Danielview,2019-01-25 11:58,48.32,1830000000000.0,22,Suburban
2250,Randallchester,2019-04-13 11:13,43.22,1080000000000.0,9,Rural
2251,Randallchester,2019-02-19 3:52,58.55,8000000000000.0,9,Rural
2252,Randallchester,2019-02-11 5:42,25.78,9010000000000.0,9,Rural
2253,Randallchester,2019-03-25 13:36,10.37,3220000000000.0,9,Rural
2254,Randallchester,2019-04-07 23:42,10.79,1620000000000.0,9,Rural
2255,North Holly,2019-02-02 14:54,12.42,1990000000000.0,8,Rural
2256,North Holly,2019-02-16 17:02,39.46,4570000000000.0,8,Rural
2257,North Holly,2019-01-04 3:31,24.88,4200000000000.0,8,Rural
2258,North Holly,2019-04-21 21:14,18.54,6260000000000.0,8,Rural
2259,North Holly,2019-03-28 0:12,35.45,3260000000000.0,8,Rural
2260,North Holly,2019-01-23 6:52,40.24,3920000000000.0,8,Rural
2261,North Holly,2019-01-03 19:51,19.9,5560000000000.0,8,Rural
2262,North Holly,2019-04-18 19:26,30.94,3440000000000.0,8,Rural
2263,North Holly,2019-03-18 10:38,40.34,3790000000000.0,8,Rural
2264,Michaelberg,2019-03-27 18:27,54.85,4420000000000.0,6,Rural
2265,Michaelberg,2019-01-18 0:46,15.12,1030000000000.0,6,Rural
2266,Michaelberg,2019-03-27 21:48,38.62,364000000000.0,6,Rural
2267,Michaelberg,2019-01-11 4:39,16.42,8800000000000.0,6,Rural
2268,Michaelberg,2019-04-22 17:28,19.27,26848733115.0,6,Rural
2269,Michaelberg,2019-05-02 11:57,52.71,5650000000000.0,6,Rural
2270,Michaelberg,2019-01-19 12:38,38.68,103000000000.0,6,Rural
2271,Michaelberg,2019-03-10 10:05,56.48,3760000000000.0,6,Rural
2272,Michaelberg,2019-03-22 22:20,38.3,8030000000000.0,6,Rural
2273,Michaelberg,2019-03-13 14:40,37.72,8840000000000.0,6,Rural
2274,Michaelberg,2019-01-27 18:43,38.42,863000000000.0,6,Rural
2275,Michaelberg,2019-04-29 17:04,13.38,8550000000000.0,6,Rural
2276,Lake Latoyabury,2019-02-23 21:12,47.9,3270000000000.0,2,Rural
2277,Lake Latoyabury,2019-05-06 8:57,51.8,4020000000000.0,2,Rural
2278,Lake Latoyabury,2019-04-02 21:00,13.46,8230000000000.0,2,Rural
2279,Lake Latoyabury,2019-01-22 12:42,13.5,8490000000000.0,2,Rural
2280,Lake Latoyabury,2019-04-22 16:56,38.46,1670000000000.0,2,Rural
2281,Lake Latoyabury,2019-04-16 21:12,24.1,4900000000000.0,2,Rural
2282,Lake Latoyabury,2019-03-29 9:11,13.84,7910000000000.0,2,Rural
2283,Lake Latoyabury,2019-01-24 13:32,34.74,5960000000000.0,2,Rural
2284,Lake Latoyabury,2019-04-14 7:06,11.94,2040000000000.0,2,Rural
2285,Lake Latoyabury,2019-02-25 4:10,16.18,8490000000000.0,2,Rural
2286,Lake Latoyabury,2019-01-30 0:05,20.76,9020000000000.0,2,Rural
2287,Taylorhaven,2019-04-06 1:01,45.31,2280000000000.0,1,Rural
2288,Taylorhaven,2019-03-05 21:19,38.18,8560000000000.0,1,Rural
2289,Taylorhaven,2019-04-03 5:41,38.92,8300000000000.0,1,Rural
2290,Taylorhaven,2019-04-01 16:37,54.65,9100000000000.0,1,Rural
2291,Taylorhaven,2019-03-05 4:46,29.45,2160000000000.0,1,Rural
2292,Taylorhaven,2019-04-02 9:17,47.07,8570000000000.0,1,Rural
2293,Garzaport,2019-02-18 18:27,36.16,2930000000000.0,7,Rural
2294,Garzaport,2019-04-17 1:48,17.31,6090000000000.0,7,Rural
2295,Garzaport,2019-05-06 16:57,18.9,8830000000000.0,7,Rural
2296,New Ryantown,2019-01-27 17:33,42.68,7990000000000.0,2,Rural
2297,New Ryantown,2019-04-18 19:43,42.97,231000000000.0,2,Rural
2298,New Ryantown,2019-02-04 23:54,45.7,3570000000000.0,2,Rural
2299,New Ryantown,2019-04-30 1:50,50.81,5360000000000.0,2,Rural
2300,New Ryantown,2019-04-05 21:38,50.98,4830000000000.0,2,Rural
2301,New Ryantown,2019-05-05 19:29,26.53,2300000000000.0,2,Rural
2302,Bradshawfurt,2019-03-06 21:44,19.74,6080000000000.0,7,Rural
2303,Bradshawfurt,2019-03-24 18:53,57.51,2300000000000.0,7,Rural
2304,Bradshawfurt,2019-03-24 7:34,19.89,7870000000000.0,7,Rural
2305,Bradshawfurt,2019-02-18 22:21,34.32,8880000000000.0,7,Rural
2306,Bradshawfurt,2019-04-08 13:46,55.19,1740000000000.0,7,Rural
2307,Bradshawfurt,2019-04-07 21:12,49.7,5090000000000.0,7,Rural
2308,Bradshawfurt,2019-02-23 12:00,37.05,2070000000000.0,7,Rural
2309,Bradshawfurt,2019-04-10 9:47,19.07,739000000000.0,7,Rural
2310,Bradshawfurt,2019-01-19 20:21,56.78,1250000000000.0,7,Rural
2311,Bradshawfurt,2019-01-30 10:55,51.39,1330000000000.0,7,Rural
2312,South Marychester,2019-02-19 0:23,32.72,1480000000000.0,1,Rural
2313,South Marychester,2019-01-02 11:18,52.12,3450000000000.0,1,Rural
2314,South Marychester,2019-02-21 19:16,55.4,8820000000000.0,1,Rural
2315,South Marychester,2019-01-15 21:44,30.26,3840000000000.0,1,Rural
2316,South Marychester,2019-03-27 12:07,34.42,4230000000000.0,1,Rural
2317,South Marychester,2019-02-25 19:06,54.66,3140000000000.0,1,Rural
2318,South Marychester,2019-04-23 12:21,25.94,2940000000000.0,1,Rural
2319,South Marychester,2019-01-19 11:40,49.44,90058815985.0,1,Rural
2320,Jessicaport,2019-01-01 9:45,43.69,2420000000000.0,1,Rural
2321,Jessicaport,2019-01-14 7:09,18.05,5410000000000.0,1,Rural
2322,Jessicaport,2019-04-13 16:08,39.89,6510000000000.0,1,Rural
2323,Jessicaport,2019-03-18 16:59,33.72,3050000000000.0,1,Rural
2324,Jessicaport,2019-05-01 8:14,22.44,3730000000000.0,1,Rural
2325,Jessicaport,2019-01-31 17:57,58.29,623000000000.0,1,Rural
2326,South Jennifer,2019-04-01 9:32,21.63,9140000000000.0,7,Rural
2327,South Jennifer,2019-03-07 19:10,48.79,9730000000000.0,7,Rural
2328,South Jennifer,2019-04-05 14:35,32.2,684000000000.0,7,Rural
2329,South Jennifer,2019-04-02 10:26,14.11,3830000000000.0,7,Rural
2330,South Jennifer,2019-04-10 20:46,43.25,624000000000.0,7,Rural
2331,South Jennifer,2019-01-30 1:40,37.05,9550000000000.0,7,Rural
2332,South Jennifer,2019-03-11 0:51,49.82,1150000000000.0,7,Rural
2333,South Saramouth,2019-02-20 16:32,44.29,3620000000000.0,7,Rural
2334,South Saramouth,2019-01-28 15:55,31.25,7120000000000.0,7,Rural
2335,South Saramouth,2019-03-27 21:07,11.87,170000000000.0,7,Rural
2336,South Saramouth,2019-04-12 18:11,57.23,5080000000000.0,7,Rural
2337,Lake Jamie,2019-03-13 6:41,26.09,1600000000000.0,4,Rural
2338,Lake Jamie,2019-04-30 21:26,37.33,6760000000000.0,4,Rural
2339,Lake Jamie,2019-01-18 7:36,43.57,1170000000000.0,4,Rural
2340,Lake Jamie,2019-02-25 23:46,28.65,5820000000000.0,4,Rural
2341,Lake Jamie,2019-04-19 4:32,16.29,3520000000000.0,4,Rural
2342,Lake Jamie,2019-04-29 1:58,54.22,2490000000000.0,4,Rural
2343,Newtonview,2019-01-08 6:19,19.39,5350000000000.0,1,Rural
2344,Newtonview,2019-02-05 22:53,45.02,7080000000000.0,1,Rural
2345,Newtonview,2019-04-01 13:39,26.73,3720000000000.0,1,Rural
2346,Newtonview,2019-04-25 10:20,55.84,9990000000000.0,1,Rural
2347,North Jaime,2019-03-06 9:09,44.17,1150000000000.0,1,Rural
2348,North Jaime,2019-03-12 13:05,23.21,5990000000000.0,1,Rural
2349,North Jaime,2019-04-04 13:13,51.83,9120000000000.0,1,Rural
2350,North Jaime,2019-02-01 8:59,17.05,9480000000000.0,1,Rural
2351,North Jaime,2019-05-06 0:58,41.18,7330000000000.0,1,Rural
2352,North Jaime,2019-04-04 1:58,43.86,8200000000000.0,1,Rural
2353,North Jaime,2019-04-27 17:58,14.01,2160000000000.0,1,Rural
2354,North Jaime,2019-02-10 21:03,11.11,2780000000000.0,1,Rural
2355,Penaborough,2019-02-24 0:44,21.89,2070000000000.0,6,Rural
2356,Penaborough,2019-04-27 6:02,38.33,547000000000.0,6,Rural
2357,Penaborough,2019-01-14 15:58,54.1,433000000000.0,6,Rural
2358,Penaborough,2019-02-03 17:15,51.8,5380000000000.0,6,Rural
2359,Penaborough,2019-01-22 15:36,10.11,4130000000000.0,6,Rural
2360,Harringtonfort,2019-01-06 7:38,47.33,3850000000000.0,4,Rural
2361,Harringtonfort,2019-02-17 4:42,30.58,6840000000000.0,4,Rural
2362,Harringtonfort,2019-04-16 16:30,17.39,4020000000000.0,4,Rural
2363,Harringtonfort,2019-03-10 10:11,19.02,6720000000000.0,4,Rural
2364,Harringtonfort,2019-02-26 7:03,54.66,9200000000000.0,4,Rural
2365,Harringtonfort,2019-01-09 15:30,31.84,3730000000000.0,4,Rural
2366,West Heather,2019-03-12 4:22,26.55,7040000000000.0,4,Rural
2367,West Heather,2019-02-22 9:01,17.4,8700000000000.0,4,Rural
2368,West Heather,2019-02-22 1:46,33.38,5550000000000.0,4,Rural
2369,West Heather,2019-02-04 16:29,13.97,7120000000000.0,4,Rural
2370,West Heather,2019-04-18 19:33,46.6,3670000000000.0,4,Rural
2371,West Heather,2019-03-02 21:04,20.99,5770000000000.0,4,Rural
2372,West Heather,2019-03-06 20:06,48.11,2570000000000.0,4,Rural
2373,West Heather,2019-02-02 6:28,53.07,2460000000000.0,4,Rural
2374,West Heather,2019-05-07 19:22,44.94,4260000000000.0,4,Rural
